RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
96398,91384,Castaic,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6281,200200,200500,200500,200700,201500,202400,203100,203000,202500,203300,205100,206900,208600,210500,211400,210000,207400,205400,204400,204400,205800,207900,209800,211000,211900,213300,215000,216600,218200,220600,224000,227700,230600,232800,234600,236100,236400,236600,237600,239100,240600,243000,246200,250100,252800,254700,256200,256900,257500,258900,260100,261200,262500,262800,262300,261400,261600,263600,266400,268400,269800,271700,274400,276600,278000,279700,282100,284700,287100,290000,293500,297300,301100,305100,309200,313600,318200,324000,330400,337200,342900,347400,351700,357100,363300,369800,375900,382200,389000,395300,400700,406000,412200,419900,427700,436200,446400,456600,466100,476900,489400,501000,509000,513700,518600,524900,530900,536200,541300,545800,550500,558500,568900,576500,582500,592000,602400,609200,615000,621400,626100,628300,628500,624300,616900,609500,603900,598900,591700,582100,574900,571500,570700,570300,569400,567800,563600,557900,553900,548500,539500,529400,518600,506700,493300,482900,475400,467000,458000,451300,445300,439200,431800,424900,419700,414800,408700,402100,395900,392300,391100,389400,385700,381400,384700,393500,398000,396100,396800,399500,399800,397800,396300,395700,393600,389700,388400,390700,392200,390900,385500,376600,370100,367700,365400,363200,365100,369700,368300,362000,357300,355900,355400,356800,357900,358300,359200,360600,361800,367300,374700,378500,381600,389600,399200,408100,415800,421000,424800,429100,432800,433400,431300,429300,429100,431300,435600,440900,445600,450600,454400,456100,457700,459500,461500,465100,469900,473600,476700,479400,482700,485800,488800,491000,492700,493600,494200,494900,497400,501800,506000,507900,509500,510400,511700,514200,517400,519200,521200,524300,528600,532800,536700,540800,544600,547500,550900,554900,558000,560500,563000,566500,569400
96271,91011,La Canada Flintridge,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6306,411300,412400,413700,413400,412200,411800,411300,413000,415300,417500,419400,421000,423300,429100,435900,441000,444700,448600,452600,458800,465800,470900,474200,478000,481300,484900,491000,499800,508800,518800,527700,532900,534600,536000,539700,545700,551300,555100,560500,567400,573300,577200,580700,582200,585200,591300,596600,598900,601100,604900,610500,617500,625000,628600,628100,626100,625900,628600,636300,645400,653000,656800,656600,654500,652600,654800,661200,666800,669200,672100,676900,682300,688100,691400,691600,693600,701500,712800,729500,751000,770400,784700,798100,811500,821100,829300,837500,841500,841900,851600,867400,884200,900500,918100,930300,937400,943100,951900,962400,974400,993400,1010900,1017500,1020400,1029000,1040100,1054700,1078500,1104200,1129400,1163500,1207600,1238100,1243600,1242900,1240600,1241600,1241900,1239300,1235300,1244600,1255900,1262100,1262800,1266200,1273400,1279200,1284300,1287800,1289500,1294400,1304100,1316100,1329000,1336700,1338700,1332500,1319100,1309500,1301500,1282900,1261100,1242800,1228100,1214200,1200500,1180500,1159900,1146000,1141600,1139600,1136500,1129600,1124100,1120400,1114200,1101400,1086800,1076300,1075900,1082100,1089200,1093000,1091900,1103000,1124100,1132500,1120100,1107800,1098100,1089000,1079100,1073800,1066000,1058600,1058400,1063500,1066900,1068700,1065900,1061900,1059800,1062000,1065500,1067300,1070000,1066000,1062600,1062900,1061900,1053100,1053500,1058500,1071300,1082200,1085900,1080100,1075100,1080800,1096900,1106900,1107300,1124100,1160100,1192600,1212300,1238500,1260100,1273600,1287000,1299000,1298800,1300400,1307500,1320800,1333200,1342500,1353900,1369500,1379500,1381000,1379800,1384600,1391100,1397200,1407700,1424300,1439800,1455000,1461200,1464300,1473900,1489600,1506800,1515200,1511500,1508000,1511700,1517500,1528900,1546400,1562500,1560300,1562100,1583000,1611900,1644700,1687500,1716200,1728500,1725600,1714000,1706500,1706500,1708500,1711200,1718000,1729600,1752400,1781200,1801800,1815100,1828000
96171,90603,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6311,169900,171600,172100,171500,170700,170100,169700,169600,170100,171500,172900,174100,174900,175600,176400,177400,178200,178300,177700,177500,178200,179500,181200,182700,183200,183800,184800,185300,185700,187000,189200,191700,193600,194700,196100,197500,198000,198000,198200,199300,200800,202200,203400,205100,206800,208300,209900,211500,213400,216400,219600,222500,224600,225900,227100,229200,231900,234900,237800,240800,243200,244500,245600,248000,250800,253300,255600,258000,259800,261700,264900,268700,272300,275400,278800,281700,284700,288500,294100,299100,303900,308900,312200,312800,314200,317900,322700,329500,337900,346500,353100,359400,366100,374200,382100,390700,401400,412000,419900,426100,432300,437700,443400,449200,455400,461400,466600,471300,476200,482200,491200,500300,508600,517300,526600,533900,539200,542800,547300,553300,559700,565800,570800,572400,570400,567700,564500,561500,560000,559800,560800,562300,562100,560400,557500,553600,548900,543300,536000,526400,514500,503200,492700,482500,472500,461600,448100,436700,429700,425000,419700,415100,412100,409400,406000,402300,398900,394900,391200,389300,389500,391400,394400,397200,398300,398200,399400,400400,400300,400400,401400,401300,399500,395300,393000,392900,391900,390500,389800,387800,384000,381400,381100,380600,378200,375000,371400,368700,368400,368000,366000,364600,365000,367200,371000,375000,377600,379000,381500,386300,392900,399900,405700,410500,415000,419500,425700,432800,438100,443500,449500,452500,452300,453000,455100,458200,461000,463100,464100,465400,468800,473000,473400,471800,472500,475500,480100,486000,491600,494800,496300,497300,498900,499900,500400,501100,503000,505700,508400,512100,516600,520400,519700,516700,515800,519100,525000,531400,536400,539400,542400,548300,557100,564200,568600,572800,578400,583800,586900,590000,594100,596800,597100
96395,91381,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558000,557000,559000,560700,561200,563100,564700,566000,566700,564600,559000,554800,549400,541500,532500,526500,523900,521700,518700,515600,513000,510300,509300,507400,506900,507400,511100,517600,522100,526000,531600,535100,537400,541700,546300,551100,557200,562500,568200,577900,590300,598600,603500,606800,610600,616500,625200,631400,636900,643100,645700,641800,636500,634300,634900,638700,643100,646200,648500,654300,659100,661300,662900,664800,666200,667700,668900,670400,671900,672700,674100,675300,676700,679400,682800,685000,687100,689100,690200,693700,701200,709600,715700,721700,730400,742700,754000,760400,762600,767100,774900,781800,784600,785300,786300,787600
96129,90293,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6420,158900,159900,160500,161000,161700,163000,165000,167500,169500,171200,172300,173400,174300,174500,173800,173300,174400,177400,180800,183600,186100,188600,191400,194100,195600,196600,198800,200500,201900,203600,206600,209900,212800,214500,215900,216800,216900,217800,219900,222700,226100,229300,231000,231700,232600,234500,237600,240500,242600,244400,246600,249300,252300,253600,254900,257300,260500,264800,269600,272500,276000,279800,282200,284400,287200,290000,293000,296000,299200,301900,302700,304900,310300,315600,320300,326500,332300,336100,338600,341600,345500,350500,356200,361500,365200,370300,377100,383200,387100,390000,393600,400300,409400,417700,426600,438700,450400,460200,470700,480100,487100,493200,498800,503600,507800,513600,523800,535300,543300,548900,553100,556200,559700,566400,574600,581200,585600,590200,587100,578400,573500,575700,577000,577000,576300,578200,579900,576100,572000,568900,564200,559500,559600,556800,551100,546800,545500,542800,539200,535800,533400,529700,523700,514600,502900,490000,478600,471900,469800,469500,469300,470600,475400,482600,487700,489800,490700,489800,490000,491100,490300,487800,485200,484200,467000,441300,429800,430600,428100,429600,434900,435200,431600,427800,425100,420000,419200,423700,426000,423800,421500,417800,410600,404300,402600,403000,401700,400100,401100,401700,398600,393900,393000,395600,399800,404800,407600,407100,405900,408300,413800,419000,426000,437700,451500,463500,473300,480100,485800,490400,494100,497600,502500,508300,514300,517000,517300,516900,516000,515400,513600,510200,508300,508100,511200,516600,521400,527200,534300,537800,540500,546600,554900,568100,583600,596700,605700,615600,625800,635800,643200,648300,655100,660200,659900,658800,660100,662300,666500,670100,670400,670000,671900,675100,677700,681000,687200,695500,703800,710700,717000,725300,731700
96490,91746,West Puente Valley,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6482,136300,135700,135100,134700,134400,134000,133500,133700,134300,134900,135600,136200,136600,137100,137700,137700,137000,136800,136900,136400,136300,137000,137900,138300,138600,138800,138600,138600,139100,139900,140800,141500,141300,140700,140600,140700,140900,141600,142500,143400,144500,145200,146100,147400,148700,149900,151600,152900,154300,155800,157200,158600,159800,160700,161300,161900,163100,165000,166900,168400,169600,171000,172400,173300,174100,175300,177000,179100,181200,183000,185300,188200,191200,194200,197400,200700,203800,207000,210100,213300,217100,221700,226200,230900,235700,239400,241800,244000,247100,251700,257300,262000,266500,271800,276900,281900,287500,294300,302600,312700,322900,331300,338300,345200,352100,358100,363700,370300,377300,384400,391900,399600,406700,413100,419900,428300,436200,440300,442900,446300,449800,453700,459200,464500,467600,468700,468800,468700,467800,467300,468200,469300,469600,468600,466400,463300,459600,455800,452000,445600,435500,424800,414100,402600,390900,380100,367100,354100,344100,336400,328400,320500,312000,303700,296400,289400,282100,274200,267300,263000,260700,259300,258600,257700,260800,268400,276600,280500,282600,284800,287700,288700,288600,287700,286900,286400,285300,282800,279200,276200,274500,273500,272000,270100,267600,265200,262800,262600,264200,265000,265200,267900,271300,274100,276900,279400,280400,282200,285800,290300,294400,297800,300500,303200,307700,314500,322900,330900,337300,341700,344100,345700,346500,347700,349500,351800,353900,354900,355300,358200,363400,368000,371900,373100,371800,370300,371300,373600,375900,377500,378700,381000,384700,388000,390200,392600,395400,398500,401700,405300,409300,413000,416000,418300,419500,420100,421700,425000,428400,429800,431300,435100,439300,442900,446100,447700,448800,451900,455500,457900,459000,461000,463800
96136,90304,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276900,276600,273800,272000,272900,275900,281600,290600,295800,295700,299500,311600,326300,336300,343900,355800,370500,381500,386600,385100,381100,381200,386500,392800,399900,413400,428700,435900,435200,441500,457100,470700,472900,475100,482500,488700,491900,496800,504400,513900,523400,528500,527400,525700,526500,528500,528700,528600,530000,533000,536500,537600,537200,539300,542200,543600,545900,546000,543900,542900,538700,527700,515600,506800,498900,486000,468300,451300,436900,422200,408200,395800,382200,366000,349600,332600,320200,313800,310400,305500,303500,306200,303900,295600,292400,293700,291800,289600,287100,283800,281900,280500,277600,274800,274600,275400,274700,273700,272900,272600,272300,271600,269600,268200,267100,264400,262300,262500,264300,267100,270300,272900,274900,277300,281100,284900,287100,289100,292700,296500,300200,305100,311800,319500,326400,331600,335200,339400,343600,346500,347800,350100,352000,352400,353800,357300,360400,362900,366000,369400,372700,375300,378300,381800,385100,388000,391300,394000,395300,395900,396500,398700,402300,404400,405000,406700,410000,413200,417000,419400,425300,432900,436700,435200,435200,437900,444500,451000,457000,463900,470000,474300,476900,478100,480700,485900,490800,497700,508700,518900,522500
96322,91203,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6526,122300,123600,124200,124800,125000,125400,125800,126400,127100,128200,128700,128300,127500,127300,126800,126300,125800,126200,127600,129200,129900,131600,133900,136000,137900,139600,140600,141600,143900,146400,148200,150200,153000,154700,156000,157600,158500,159900,161900,163400,164300,165800,168000,169300,169800,171600,174500,176600,177700,178700,180600,184400,188900,192400,194900,196900,198600,199800,201700,204500,208400,211500,212800,213500,214500,215100,216500,218500,220500,222900,226100,228800,231000,234300,238900,242600,245000,249600,255800,261300,265600,269800,271900,273500,276200,280900,287200,293900,299700,304800,310000,316600,324600,332700,340500,349800,361000,373600,385100,393600,398900,400400,399200,399000,403000,410000,419100,428900,433600,433500,434300,438900,448600,460500,471300,481700,492500,499300,503800,505200,506700,509300,510500,510200,509100,507000,505900,504600,504400,507500,509100,507000,507600,507900,506900,506200,505200,500800,495100,486900,479200,473500,464700,450800,437900,426300,413800,402900,394700,387900,382600,378100,377100,377800,376100,371300,366200,360300,355800,353200,351400,350500,350700,354800,339800,313200,299900,301800,299900,299100,297500,294900,293400,293900,293700,291600,290500,290700,289900,289000,287400,283600,281200,279100,274200,267200,258300,248400,245700,249700,252900,252500,252800,254300,254300,253000,253300,257400,263000,268400,275100,281300,285800,289900,297000,304700,311300,315800,321500,326300,329300,331900,336300,339700,339900,338300,339400,342900,347200,351800,354700,357300,360900,365200,370400,378000,384400,389100,393600,396800,396400,396400,400000,405300,409400,412600,414600,416800,421600,426800,430500,430000,442300,459200,461000,450100,449100,453100,457100,457800,457500,457000,457400,459400,459600,460000,463300,466700,465800,465400,469900,477500,481900
96088,90212,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6536,533500,534300,531800,530000,528100,524800,521200,519500,520900,524300,527300,530600,534900,541100,548300,555500,561000,564700,568400,574300,583000,592000,602600,611000,617000,624600,635400,645200,655200,668900,683700,692600,695500,698800,707400,719500,731000,742400,756300,771100,783900,795700,805000,814500,822700,830700,835600,836500,837500,841900,847300,849800,850900,851400,851700,853500,861800,872700,879400,883600,889200,896600,900600,904000,909700,912000,909000,907700,912300,919800,928000,933000,931500,926300,927900,934400,941900,954900,978900,1004100,1022900,1036700,1048800,1065700,1090400,1110800,1119800,1126600,1135600,1150200,1173200,1200500,1223200,1242800,1263700,1283900,1303900,1324800,1348500,1380000,1415400,1441200,1455100,1461700,1469600,1482400,1499000,1520700,1543100,1559900,1577400,1596300,1612100,1631100,1649100,1663900,1672800,1677700,1682500,1691600,1698100,1709600,1723400,1735000,1746900,1752600,1748400,1741800,1751100,1769600,1784900,1784000,1782800,1786000,1785300,1775400,1763500,1751300,1738800,1725600,1714600,1713800,1707900,1688900,1672600,1666700,1654400,1635300,1618400,1607600,1594100,1580500,1579000,1585100,1581000,1567100,1555500,1540500,1521400,1504800,1491300,1476300,1466300,1476800,1445200,1376500,1334900,1340400,1331400,1318300,1313400,1309200,1297500,1293600,1292200,1279000,1281900,1298700,1314400,1317200,1323000,1320700,1319700,1325300,1336100,1329600,1325100,1328900,1332100,1330800,1329600,1324600,1325200,1331800,1343300,1354300,1361500,1372000,1382600,1383800,1391000,1407200,1425200,1438600,1450800,1468500,1498900,1534000,1564500,1585600,1592600,1597000,1616700,1656200,1699400,1731200,1749600,1762000,1779400,1798600,1813800,1827700,1834900,1826800,1821100,1832300,1833900,1844000,1877500,1922400,1955900,1967500,1951200,1939600,1928700,1907200,1901200,1929700,1967900,2005800,2041500,2061600,2033000,1999700,2010200,2076100,2166500,2280000,2354300,2345000,2285500,2230000,2191000,2173200,2176600,2190200,2213900,2225800,2271200,2354000,2411000,2416700,2428400
96119,90270,Maywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254200,252200,251800,253000,252600,250400,250000,252300,253800,253200,252200,251900,252400,253100,253700,252600,249900,248100,247600,248200,249300,252400,256500,259800,262100,264600,267000,271100,275600,278900,283100,289000,294900,302000,309700,316500,321400,324400,327200,330600,333000,334700,336900,339700,341800,343800,346400,351000,355700,358800,360400,361600,360900,360600,363900,369200,373900,376500,378200,380300,382900,384400,385400,386300,387100,388000,391000,395200,398700,402700,402800,399300,399500,405000,410500,414500,415800,416200,417500,419200,421700,424200,426100,427100,428600,430900,433400,437100,440200,440500,439500
95994,90013,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6592,94700,93800,93700,93800,93800,93900,94000,94900,96800,98100,98100,97800,97100,96000,95400,95100,95600,96500,96800,97500,98600,99800,101500,103100,104100,105400,107500,109400,110000,111100,112900,112200,109300,108500,109500,109900,110400,111900,112800,112900,113700,114600,116600,119800,122800,124600,126400,128300,130700,133300,133700,133400,134600,136300,137700,140700,145200,147300,146500,145600,147100,149600,151400,153300,154100,153800,152900,152700,153600,157400,163000,168600,170700,169900,170900,173500,176200,178400,180700,182900,185500,188100,191200,194700,198600,203000,207500,213000,220400,226700,229700,232000,237500,245100,251800,258900,268500,280400,293000,303700,308100,309100,311600,315700,319700,325700,334400,343200,352400,362100,370100,379000,393400,414900,437900,456000,468000,472700,472300,470400,466800,462300,464200,468700,471700,477400,486600,490700,489000,489200,493600,497100,497900,499300,499700,497000,493100,487100,479700,474300,471400,469000,466600,460600,451200,437600,423800,412600,405400,398700,392000,386000,383600,383200,383100,379300,371500,362400,358200,357000,356300,354700,351700,348300,335700,317300,301500,294000,292400,299400,299800,293900,294700,299700,298200,295400,298400,300100,298800,297400,296400,291800,288300,286100,274000,258100,253200,256100,257800,260300,260500,260800,264000,268000,268900,270800,271700,276400,281800,285800,290200,300200,313800,327400,339300,347800,356600,366300,378000,384300,387900,389900,394600,397900,397500,399400,407900,414800,419400,427900,436000,441800,450700,463000,469200,470300,475800,483300,485400,484900,485600,485200,487300,493600,499600,503500,508400,512200,515300,518100,520000,531700,548700,553600,554400,554200,540100,519700,512400,516700,527800,532700,529100,524900,528800,536500,545300,553300,562100,568900,574400,579000,583200
